"run","species_no","sample_id","min_percentage","grams_required"
"30",6,"193",0.0128148,7803.47
"30",6,"194",0.0121806,8209.81
"30",6,"195",0.012537,7976.37
"30",6,"196",0.00968981,10320.1
"30",6,"197",0.0113981,8773.35
"30",6,"198",0.0126343,7914.99
"30",6,"199",0.012,8333.33
"30",6,"2",0.0219033,4565.53
"30",6,"20",0.0218755,4571.32
"30",6,"200",0.0123565,8092.92
"30",6,"201",0.00950926,10516.1
"30",6,"202",0.0112176,8914.57
"30",6,"203",0.0125093,7994.08
"30",6,"204",0.0123843,8074.77
"30",6,"205",0.01175,8510.64
"30",6,"206",0.0121065,8260.04
"30",6,"207",0.00925926,10800
"30",6,"208",0.0109676,9117.77
"30",6,"209",0.0122593,8157.1
"30",6,"21",0.022232,4498.03
"30",6,"210",0.0120787,8279.03
"30",6,"22",0.0215977,4630.12
"30",6,"23",0.0193848,5158.69
"30",6,"24",0.0187505,5333.19
"30",6,"25",0.019107,5233.69
"30",6,"26",0.0231672,4316.45
"30",6,"27",0.0235236,4251.04
"30",6,"28",0.0228894,4368.84
"30",6,"29",0.0206764,4836.43
"30",6,"3",0.0190561,5247.68
"30",6,"30",0.0200422,4989.48
"30",6,"31",0.0203986,4902.29
"30",6,"32",0.0223848,4467.33
"30",6,"33",0.0217505,4597.6
"30",6,"34",0.022107,4523.46
"30",6,"35",0.0192598,5192.17
"30",6,"36",0.0227644,4392.83
"30",6,"37",0.0199172,5020.8
"30",6,"38",0.0202736,4932.51
"30",6,"39",0.0196394,5091.81
"30",6,"4",0.0194125,5151.31
"30",6,"40",0.0216255,4624.17
"30",6,"41",0.021982,4549.18
"30",6,"42",0.0213477,4684.34
"30",6,"43",0.0191348,5226.09
"30",6,"44",0.0185005,5405.26
"30",6,"45",0.018857,5303.08
"30",6,"46",0.0229172,4363.54
"30",6,"47",0.0232736,4296.71
"30",6,"48",0.0226394,4417.08
"30",6,"49",0.0204264,4895.62
"30",6,"5",0.0187783,5325.3
"30",6,"50",0.0197922,5052.5
"30",6,"51",0.0201486,4963.11
"30",6,"52",0.0221348,4517.78
"30",6,"53",0.0215005,4651.06
"30",6,"54",0.021857,4575.2
"30",6,"55",0.0190098,5260.46
"30",6,"56",0.0227366,4398.19
"30",6,"57",0.0230931,4330.3
"30",6,"58",0.0224588,4452.59
"30",6,"59",0.0202459,4939.28
"30",6,"6",0.0231949,4311.29
"30",6,"60",0.0196116,5099.02
"30",6,"61",0.0199681,5007.99
"30",6,"62",0.0219542,4554.94
"30",6,"63",0.0213199,4690.44
"30",6,"64",0.0216764,4613.31
"30",6,"65",0.0188292,5310.9
"30",6,"66",0.0232459,4301.84
"30",6,"67",0.0226116,4422.51
"30",6,"68",0.0229681,4353.87
"30",6,"69",0.0201209,4969.96
"30",6,"7",0.0203477,4914.56
"30",6,"70",0.0218292,4581.02
"30",6,"71",0.0149722,6679.04
"30",6,"72",0.012125,8247.42
"30",6,"73",0.0124815,8011.87
"30",6,"74",0.0118472,8440.8
"30",6,"75",0.0138333,7228.92
"30",6,"76",0.0141898,7047.31
"30",6,"77",0.0135556,7377.05
"30",6,"78",0.0113426,8816.33
"30",6,"79",0.0107083,9338.52
"30",6,"8",0.0207042,4829.94
"30",6,"80",0.0110648,9037.66
"30",6,"81",0.015125,6611.57
"30",6,"82",0.0154815,6459.33
"30",6,"83",0.0148472,6735.27
"30",6,"84",0.0126343,7914.99
"30",6,"85",0.012,8333.33
"30",6,"86",0.0123565,8092.92
"30",6,"87",0.0143426,6972.24
"30",6,"88",0.0137083,7294.83
"30",6,"89",0.0140648,7109.94
"30",6,"9",0.0200699,4982.58
"30",6,"90",0.0112176,8914.57
"30",6,"91",0.0149444,6691.45
"30",6,"92",0.0153009,6535.55
"30",6,"93",0.0146667,6818.18
"30",6,"94",0.0124537,8029.74
"30",6,"95",0.0118194,8460.63
"30",6,"96",0.0121759,8212.93
"30",6,"97",0.014162,7061.13
"30",6,"98",0.0135278,7392.2
"30",6,"99",0.0138843,7202.4
"30",7,"1",0.0209171,4780.78
"30",7,"10",0.0175679,5692.2
"30",7,"100",0.0189131,5287.33
"30",7,"101",0.0183695,5443.81
"30",7,"102",0.018675,5354.74
"30",7,"103",0.0162346,6159.7
"30",7,"104",0.0176988,5650.09
"30",7,"105",0.018806,5317.46
"30",7,"106",0.0186988,5347.93
"30",7,"107",0.0181552,5508.07
"30",7,"108",0.0184607,5416.9
"30",7,"109",0.0160203,6242.09
"30",7,"11",0.021048,4751.04
"30",7,"110",0.0174846,5719.33
"30",7,"111",0.0185917,5378.75
"30",7,"112",0.0184369,5423.9
"30",7,"113",0.0120198,8319.58
"30",7,"114",0.0114762,8713.69
"30",7,"115",0.0117817,8487.71
"30",7,"116",0.00934127,10705.2
"30",7,"117",0.0108056,9254.5
"30",7,"118",0.0119127,8394.4
"30",7,"119",0.0117579,8504.89
"30",7,"12",0.0213536,4683.05
"30",7,"120",0.0115437,8662.77
"30",7,"13",0.0208099,4805.39
"30",7,"14",0.0189131,5287.33
"30",7,"15",0.0183695,5443.81
"30",7,"16",0.018675,5354.74
"30",7,"17",0.0203774,4907.4
"30",7,"18",0.0198338,5041.91
"30",7,"19",0.0201393,4965.41
"30",7,"2",0.0184766,5412.25
"30",7,"20",0.0176988,5650.09
"30",7,"21",0.0208933,4786.23
"30",7,"22",0.0211988,4717.24
"30",7,"23",0.0206552,4841.4
"30",7,"24",0.0187584,5330.96
"30",7,"25",0.0182147,5490.07
"30",7,"26",0.0185203,5399.49
"30",7,"27",0.0202226,4944.95
"30",7,"28",0.019679,5081.56
"30",7,"29",0.0199846,5003.86
"30",7,"3",0.0187822,5324.2
"30",7,"30",0.0175441,5699.93
"30",7,"31",0.0213298,4688.28
"30",7,"32",0.0207861,4810.9
"30",7,"33",0.0210917,4741.2
"30",7,"34",0.0186512,5361.58
"30",7,"35",0.0201155,4971.29
"30",7,"36",0.020679,4835.82
"30",7,"37",0.0209846,4765.41
"30",7,"38",0.0204409,4892.15
"30",7,"39",0.0185441,5392.56
"30",7,"4",0.0182385,5482.9
"30",7,"40",0.0180004,5555.42
"30",7,"41",0.018306,5462.7
"30",7,"42",0.0200084,4997.91
"30",7,"43",0.0194647,5137.5
"30",7,"44",0.0197703,5058.1
"30",7,"45",0.0173298,5770.41
"30",7,"46",0.0211155,4735.86
"30",7,"47",0.0205719,4861.01
"30",7,"48",0.0208774,4789.87
"30",7,"49",0.0184369,5423.9
"30",7,"5",0.0199409,5014.82
"30",7,"50",0.0199012,5024.82
"30",7,"51",0.0209607,4770.82
"30",7,"52",0.0204171,4897.86
"30",7,"53",0.0207226,4825.64
"30",7,"54",0.0182822,5469.81
"30",7,"55",0.0197465,5064.2
"30",7,"56",0.0208536,4795.34
"30",7,"57",0.014,7142.86
"30",7,"58",0.0143056,6990.29
"30",7,"59",0.0137619,7266.44
"30",7,"6",0.0202465,4939.14
"30",7,"60",0.0118651,8428.09
"30",7,"61",0.0113214,8832.81
"30",7,"62",0.011627,8600.68
"30",7,"63",0.0133294,7502.23
"30",7,"64",0.0127857,7821.23
"30",7,"65",0.0130913,7638.68
"30",7,"66",0.0106508,9388.97
"30",7,"67",0.0144365,6926.88
"30",7,"68",0.0138929,7197.94
"30",7,"69",0.0141984,7043.04
"30",7,"7",0.0197028,5075.42
"30",7,"70",0.0117579,8504.89
"30",7,"71",0.0132222,7563.03
"30",7,"72",0.0142817,7001.94
"30",7,"73",0.0137381,7279.03
"30",7,"74",0.0140437,7120.66
"30",7,"75",0.0116032,8618.33
"30",7,"76",0.0130675,7652.6
"30",7,"77",0.0141746,7054.87
"30",7,"78",0.0140675,7108.6
"30",7,"79",0.0135238,7394.37
"30",7,"8",0.017806,5616.09
"30",7,"80",0.0138294,7230.99
"30",7,"81",0.0113889,8780.49
"30",7,"82",0.0128532,7780.18
"30",7,"83",0.0139603,7163.16
"30",7,"84",0.0138056,7243.46
"30",7,"85",0.0186314,5367.29
"30",7,"86",0.0189369,5280.69
"30",7,"87",0.0183933,5436.77
"30",7,"88",0.0164965,6061.91
"30",7,"89",0.0159528,6268.49
"30",7,"9",0.0172623,5792.96
"30",7,"90",0.0162584,6150.68
"30",7,"91",0.0179607,5567.7
"30",7,"92",0.0174171,5741.49
"30",7,"93",0.0177226,5642.5
"30",7,"94",0.0152822,6543.57
"30",7,"95",0.0190679,5244.42
"30",7,"96",0.0185242,5398.33
"30",7,"97",0.0188298,5310.73
"30",7,"98",0.0163893,6101.54
"30",7,"99",0.0178536,5601.11
"30",8,"1",0.0193233,5175.1
"30",8,"10",0.0163927,6100.26
"30",8,"11",0.0197052,5074.79
"30",8,"12",0.0192295,5200.33
"30",8,"13",0.0194969,5129.02
"30",8,"14",0.0173615,5759.88
"30",8,"15",0.0186427,5364.02
"30",8,"16",0.0195698,5109.91
"30",8,"17",0.0190941,5237.21
"30",8,"18",0.0193615,5164.89
"30",8,"19",0.0172261,5805.16
"30",8,"2",0.0195906,5104.48
"30",8,"20",0.0185073,5403.27
"30",8,"21",0.0194761,5134.51
"30",8,"22",0.0193823,5159.34
"30",8,"23",0.0189066,5289.15
"30",8,"24",0.019174,5215.4
"30",8,"25",0.0170386,5869.04
"30",8,"26",0.0183198,5458.57
"30",8,"27",0.0192886,5184.42
"30",8,"28",0.0191531,5221.07
"30",8,"29",0.0135382,7386.51
"30",8,"3",0.019115,5231.51
"30",8,"30",0.0130625,7655.5
"30",8,"31",0.0133299,7501.95
"30",8,"32",0.0111944,8933
"30",8,"33",0.0124757,8015.59
"30",8,"34",0.0134444,7438.02
"30",8,"35",0.013309,7513.7
"30",8,"36",0.0131215,7621.06
"30",8,"37",0.0175906,5684.84
"30",8,"38",0.017115,5842.84
"30",8,"39",0.0173823,5752.97
"30",8,"4",0.0174552,5728.94
"30",8,"40",0.0152469,6558.71
"30",8,"41",0.0165281,6050.28
"30",8,"42",0.0174969,5715.3
"30",8,"43",0.0173615,5759.88
"30",8,"44",0.017174,5822.76
"30",8,"45",0.0113299,8826.23
"30",8,"5",0.0169795,5889.44
"30",8,"6",0.0172469,5798.14
"30",8,"7",0.0187365,5337.18
"30",8,"8",0.0182608,5476.21
"30",8,"9",0.0185281,5397.19
"30",9,"1",0.0183213,5458.12
"30",9,"10",0.0163584,6113.08
"30",9,"2",0.0178985,5587.07
"30",9,"3",0.0181361,5513.85
"30",9,"4",0.016238,6158.4
"30",9,"5",0.0173769,5754.78
"30",9,"6",0.018238,5483.06
"30",9,"7",0.0181176,5519.49
"30",9,"8",0.0179509,5570.74
"30",9,"9",0.0127562,7839.34
"30",10,"1",0.0171392,5834.58
"31",1,"1",0.02525,3960.4
"31",1,"10",0.0241667,4137.93
"31",1,"2",0.0565863,1767.21
"31",1,"3",0.00833333,12000
"31",1,"4",0.00611111,16363.6
"31",1,"5",0.00666667,15000
"31",1,"6",0.00816667,12244.9
"31",1,"7",0.00983333,10169.5
"31",1,"8",0.015,6666.67
"31",1,"9",0.0103056,9703.5
"31",2,"1",0.0409182,2443.9
"31",2,"10",0.0324598,3080.73
"31",2,"11",0.0315432,3170.26
"31",2,"12",0.0319182,3133.01
"31",2,"13",0.0323765,3088.66
"31",2,"14",0.0332098,3011.16
"31",2,"15",0.0357932,2793.83
"31",2,"16",0.0334459,2989.9
"31",2,"17",0.0403765,2476.69
"31",2,"18",0.00741667,13483.1
"31",2,"19",0.00779167,12834.2
"31",2,"2",0.0167917,5955.33
"31",2,"20",0.00825,12121.2
"31",2,"21",0.00908333,11009.2
"31",2,"22",0.0116667,8571.43
"31",2,"23",0.00931944,10730.3
"31",2,"24",0.01625,6153.85
"31",2,"25",0.00638889,15652.2
"31",2,"26",0.00733333,13636.4
"31",2,"27",0.00805556,12413.8
"31",2,"28",0.01075,9302.33
"31",2,"29",0.00840278,11900.8
"31",2,"3",0.015875,6299.21
"31",2,"30",0.0153333,6521.74
"31",2,"31",0.00770833,12973
"31",2,"32",0.00833333,12000
"31",2,"33",0.011125,8988.76
"31",2,"34",0.0087037,11489.4
"31",2,"35",0.0157083,6366.05
"31",2,"36",0.009,11111.1
"31",2,"37",0.0115833,8633.09
"31",2,"38",0.00923611,10827.1
"31",2,"39",0.0161667,6185.57
"31",2,"4",0.01625,6153.85
"31",2,"40",0.0124167,8053.69
"31",2,"41",0.0100694,9931.03
"31",2,"42",0.017,5882.35
"31",2,"43",0.0126528,7903.4
"31",2,"44",0.0195833,5106.38
"31",2,"45",0.0172361,5801.77
"31",2,"5",0.0167083,5985.04
"31",2,"6",0.0175417,5700.71
"31",2,"7",0.020125,4968.94
"31",2,"8",0.0177778,5625
"31",2,"9",0.0247083,4047.22
"31",3,"1",0.0300565,3327.06
"31",3,"10",0.0136111,7346.94
"31",3,"100",0.0136574,7322.03
"31",3,"101",0.00841667,11881.2
"31",3,"102",0.0101389,9863.01
"31",3,"103",0.00857407,11663.1
"31",3,"104",0.0131944,7578.95
"31",3,"105",0.0106944,9350.65
"31",3,"106",0.00912963,10953.3
"31",3,"107",0.01375,7272.73
"31",3,"108",0.0108519,9215.02
"31",3,"109",0.0154722,6463.2
"31",3,"11",0.0139167,7185.63
"31",3,"110",0.0139074,7190.41
"31",3,"111",0.011,9090.91
"31",3,"112",0.00943519,10598.6
"31",3,"113",0.0140556,7114.62
"31",3,"114",0.0111574,8962.66
"31",3,"115",0.0157778,6338.03
"31",3,"116",0.014213,7035.83
"31",3,"117",0.011713,8537.55
"31",3,"118",0.0163333,6122.45
"31",3,"119",0.0147685,6771.16
"31",3,"12",0.0144722,6909.79
"31",3,"120",0.0164907,6064.01
"31",3,"13",0.0161944,6174.96
"31",3,"14",0.0146296,6835.44
"31",3,"15",0.01925,5194.81
"31",3,"16",0.013,7692.31
"31",3,"17",0.0133056,7515.66
"31",3,"18",0.0138611,7214.43
"31",3,"19",0.0155833,6417.11
"31",3,"2",0.0294454,3396.11
"31",3,"20",0.0140185,7133.42
"31",3,"21",0.0186389,5365.13
"31",3,"22",0.0135556,7377.05
"31",3,"23",0.0141111,7086.61
"31",3,"24",0.0158333,6315.79
"31",3,"25",0.0142685,7008.44
"31",3,"26",0.0188889,5294.12
"31",3,"27",0.0144167,6936.42
"31",3,"28",0.0161389,6196.21
"31",3,"29",0.0145741,6861.5
"31",3,"3",0.0296954,3367.52
"31",3,"30",0.0191944,5209.84
"31",3,"31",0.0166944,5990.02
"31",3,"32",0.0151296,6609.55
"31",3,"33",0.01975,5063.29
"31",3,"34",0.0168519,5934.07
"31",3,"35",0.0214722,4657.18
"31",3,"36",0.0199074,5023.26
"31",3,"37",0.0238065,4200.53
"31",3,"38",0.0240565,4156.87
"31",3,"39",0.0243621,4104.74
"31",3,"4",0.030001,3333.22
"31",3,"40",0.0249177,4013.22
"31",3,"41",0.0266399,3753.77
"31",3,"42",0.0250751,3988.03
"31",3,"43",0.0296954,3367.52
"31",3,"44",0.0234454,4265.22
"31",3,"45",0.023751,4210.35
"31",3,"46",0.0243065,4114.12
"31",3,"47",0.0260288,3841.9
"31",3,"48",0.024464,4087.65
"31",3,"49",0.0290843,3438.28
"31",3,"5",0.0305565,3272.62
"31",3,"50",0.024001,4166.49
"31",3,"51",0.0245565,4072.23
"31",3,"52",0.0262788,3805.35
"31",3,"53",0.024714,4046.3
"31",3,"54",0.0293343,3408.98
"31",3,"55",0.0248621,4022.19
"31",3,"56",0.0265843,3761.62
"31",3,"57",0.0250195,3996.88
"31",3,"58",0.0296399,3373.83
"31",3,"59",0.0271399,3684.61
"31",3,"6",0.0322788,3098.01
"31",3,"60",0.0255751,3910.06
"31",3,"61",0.0301954,3311.76
"31",3,"62",0.0272973,3663.37
"31",3,"63",0.0319177,3133.06
"31",3,"64",0.0303528,3294.58
"31",3,"65",0.00736111,13584.9
"31",3,"66",0.00766667,13043.5
"31",3,"67",0.00822222,12162.2
"31",3,"68",0.00994444,10055.9
"31",3,"69",0.00837963,11933.7
"31",3,"7",0.030714,3255.85
"31",3,"70",0.013,7692.31
"31",3,"71",0.00791667,12631.6
"31",3,"72",0.00847222,11803.3
"31",3,"73",0.0101944,9809.26
"31",3,"74",0.00862963,11588
"31",3,"75",0.01325,7547.17
"31",3,"76",0.00877778,11392.4
"31",3,"77",0.0105,9523.81
"31",3,"78",0.00893519,11191.7
"31",3,"79",0.0135556,7377.05
"31",3,"8",0.0353343,2830.11
"31",3,"80",0.0110556,9045.23
"31",3,"81",0.00949074,10536.6
"31",3,"82",0.0141111,7086.61
"31",3,"83",0.011213,8918.25
"31",3,"84",0.0158333,6315.79
"31",3,"85",0.0142685,7008.44
"31",3,"86",0.00730556,13688.2
"31",3,"87",0.00759259,13170.7
"31",3,"88",0.00958333,10434.8
"31",3,"89",0.00783951,12755.9
"31",3,"9",0.0133611,7484.41
"31",3,"90",0.0126389,7912.09
"31",3,"91",0.00816667,12244.9
"31",3,"92",0.00988889,10112.4
"31",3,"93",0.00832407,12013.3
"31",3,"94",0.0129444,7725.32
"31",3,"95",0.0104444,9574.47
"31",3,"96",0.00887963,11261.7
"31",3,"97",0.0135,7407.41
"31",3,"98",0.0106019,9432.31
"31",3,"99",0.0152222,6569.34
"31",4,"1",0.0241674,4137.8
"31",4,"10",0.0245424,4074.58
"31",4,"100",0.0224382,4456.68
"31",4,"101",0.0212646,4702.64
"31",4,"102",0.0247299,4043.69
"31",4,"103",0.0225563,4433.35
"31",4,"104",0.0260216,3842.96
"31",4,"105",0.024848,4024.47
"31",4,"106",0.0196257,5095.35
"31",4,"107",0.0200424,4989.42
"31",4,"108",0.0213341,4687.34
"31",4,"109",0.0201605,4960.2
"31",4,"11",0.0258341,3870.86
"31",4,"110",0.0236257,4232.67
"31",4,"111",0.0202716,4933.02
"31",4,"112",0.0215632,4637.52
"31",4,"113",0.0203896,4904.45
"31",4,"114",0.0238549,4192.01
"31",4,"115",0.0219799,4549.61
"31",4,"116",0.0208063,4806.24
"31",4,"117",0.0242716,4120.05
"31",4,"118",0.022098,4525.3
"31",4,"119",0.0255632,3911.87
"31",4,"12",0.0246605,4055.07
"31",4,"120",0.0243896,4100.1
"31",4,"121",0.0204591,4887.81
"31",4,"122",0.0217507,4597.54
"31",4,"123",0.0205771,4859.76
"31",4,"124",0.0240424,4159.32
"31",4,"125",0.0221674,4511.13
"31",4,"126",0.0209938,4763.31
"31",4,"127",0.0244591,4088.46
"31",4,"128",0.0222855,4487.23
"31",4,"129",0.0257507,3883.38
"31",4,"13",0.0281257,3555.46
"31",4,"130",0.0245771,4068.82
"31",4,"131",0.0223966,4464.97
"31",4,"132",0.021223,4711.88
"31",4,"133",0.0246882,4050.51
"31",4,"134",0.0225146,4441.56
"31",4,"135",0.0259799,3849.13
"31",4,"136",0.0248063,4031.23
"31",4,"137",0.0229313,4360.85
"31",4,"138",0.0263966,3788.37
"31",4,"139",0.025223,3964.64
"31",4,"14",0.0243132,4112.98
"31",4,"140",0.0265146,3771.5
"31",4,"141",0.0075625,13223.1
"31",4,"142",0.00797917,12532.6
"31",4,"143",0.00927083,10786.5
"31",4,"144",0.00809722,12349.9
"31",4,"145",0.0115625,8648.65
"31",4,"146",0.00820833,12182.7
"31",4,"147",0.0095,10526.3
"31",4,"148",0.00832639,12010
"31",4,"149",0.0117917,8480.57
"31",4,"15",0.0247299,4043.69
"31",4,"150",0.00991667,10084
"31",4,"151",0.00874306,11437.6
"31",4,"152",0.0122083,8191.13
"31",4,"153",0.0100347,9965.4
"31",4,"154",0.0135,7407.41
"31",4,"155",0.0123264,8112.68
"31",4,"156",0.00839583,11910.7
"31",4,"157",0.0096875,10322.6
"31",4,"158",0.00851389,11745.5
"31",4,"159",0.0119792,8347.83
"31",4,"16",0.0260216,3842.96
"31",4,"160",0.0101042,9896.91
"31",4,"161",0.00893056,11197.5
"31",4,"162",0.0123958,8067.23
"31",4,"163",0.0102222,9782.61
"31",4,"164",0.0136875,7305.94
"31",4,"165",0.0125139,7991.12
"31",4,"166",0.0103333,9677.42
"31",4,"167",0.00915972,10917.4
"31",4,"168",0.012625,7920.79
"31",4,"169",0.0104514,9568.11
"31",4,"17",0.024848,4024.47
"31",4,"170",0.0139167,7185.63
"31",4,"171",0.0127431,7847.41
"31",4,"172",0.0108681,9201.28
"31",4,"173",0.0143333,6976.74
"31",4,"174",0.0131597,7598.94
"31",4,"175",0.0144514,6919.75
"31",4,"176",0.0079375,12598.4
"31",4,"177",0.00922917,10835.2
"31",4,"178",0.00805556,12413.8
"31",4,"179",0.0115208,8679.93
"31",4,"18",0.0283132,3531.92
"31",4,"180",0.00964583,10367.2
"31",4,"181",0.00837963,11933.7
"31",4,"182",0.0119375,8376.96
"31",4,"183",0.00976389,10241.8
"31",4,"184",0.0132292,7559.06
"31",4,"185",0.0120556,8294.93
"31",4,"186",0.009875,10126.6
"31",4,"187",0.00870139,11492.4
"31",4,"188",0.0121667,8219.18
"31",4,"189",0.00999306,10006.9
"31",4,"19",0.0249591,4006.56
"31",4,"190",0.0134583,7430.34
"31",4,"191",0.0122847,8140.19
"31",4,"192",0.0104097,9606.4
"31",4,"193",0.013875,7207.21
"31",4,"194",0.0127014,7873.15
"31",4,"195",0.0139931,7146.4
"31",4,"196",0.0100625,9937.89
"31",4,"197",0.00888889,11250
"31",4,"198",0.0123542,8094.44
"31",4,"199",0.0101806,9822.65
"31",4,"2",0.0243549,4105.95
"31",4,"20",0.0262507,3809.42
"31",4,"200",0.0136458,7328.24
"31",4,"201",0.0124722,8017.82
"31",4,"202",0.0105972,9436.44
"31",4,"203",0.0140625,7111.11
"31",4,"204",0.0128889,7758.62
"31",4,"205",0.0141806,7051.91
"31",4,"206",0.0108264,9236.69
"31",4,"207",0.0142917,6997.08
"31",4,"208",0.0131181,7623.08
"31",4,"209",0.0144097,6939.76
"31",4,"21",0.0250771,3987.7
"31",4,"210",0.0148264,6744.73
"31",4,"22",0.0285424,3503.56
"31",4,"23",0.0266674,3749.9
"31",4,"24",0.0254938,3922.52
"31",4,"25",0.0289591,3453.15
"31",4,"26",0.0267855,3733.37
"31",4,"27",0.0302507,3305.7
"31",4,"28",0.0290771,3439.13
"31",4,"29",0.0118333,8450.7
"31",4,"3",0.0245841,4067.67
"31",4,"30",0.0120625,8290.16
"31",4,"31",0.0124792,8013.36
"31",4,"32",0.0137708,7261.72
"31",4,"33",0.0125972,7938.26
"31",4,"34",0.0160625,6225.68
"31",4,"35",0.01225,8163.27
"31",4,"36",0.0126667,7894.74
"31",4,"37",0.0139583,7164.18
"31",4,"38",0.0127847,7821.84
"31",4,"39",0.01625,6153.85
"31",4,"4",0.0250007,3999.88
"31",4,"40",0.0128958,7754.44
"31",4,"41",0.0141875,7048.46
"31",4,"42",0.0130139,7684.1
"31",4,"43",0.0164792,6068.27
"31",4,"44",0.0146042,6847.36
"31",4,"45",0.0134306,7445.71
"31",4,"46",0.0168958,5918.62
"31",4,"47",0.0147222,6792.45
"31",4,"48",0.0181875,5498.28
"31",4,"49",0.0170139,5877.55
"31",4,"5",0.0262924,3803.38
"31",4,"50",0.0117917,8480.57
"31",4,"51",0.0122083,8191.13
"31",4,"52",0.0135,7407.41
"31",4,"53",0.0123264,8112.68
"31",4,"54",0.0157917,6332.45
"31",4,"55",0.0124375,8040.2
"31",4,"56",0.0137292,7283.76
"31",4,"57",0.0125556,7964.6
"31",4,"58",0.0160208,6241.87
"31",4,"59",0.0141458,7069.22
"31",4,"6",0.0251188,3981.08
"31",4,"60",0.0129722,7708.78
"31",4,"61",0.0164375,6083.65
"31",4,"62",0.0142639,7010.71
"31",4,"63",0.0177292,5640.42
"31",4,"64",0.0165556,6040.27
"31",4,"65",0.012625,7920.79
"31",4,"66",0.0139167,7185.63
"31",4,"67",0.0127431,7847.41
"31",4,"68",0.0162083,6169.67
"31",4,"69",0.0143333,6976.74
"31",4,"7",0.0285841,3498.45
"31",4,"70",0.0131597,7598.94
"31",4,"71",0.016625,6015.04
"31",4,"72",0.0144514,6919.75
"31",4,"73",0.0179167,5581.4
"31",4,"74",0.0167431,5972.63
"31",4,"75",0.0145625,6866.95
"31",4,"76",0.0133889,7468.88
"31",4,"77",0.0168542,5933.25
"31",4,"78",0.0146806,6811.73
"31",4,"79",0.0181458,5510.91
"31",4,"8",0.0238966,4184.7
"31",4,"80",0.0169722,5891.98
"31",4,"81",0.0150972,6623.74
"31",4,"82",0.0185625,5387.21
"31",4,"83",0.0173889,5750.8
"31",4,"84",0.0186806,5353.16
"31",4,"85",0.0196674,5084.55
"31",4,"86",0.0198966,5025.99
"31",4,"87",0.0203132,4922.9
"31",4,"88",0.0216049,4628.58
"31",4,"89",0.0204313,4894.45
"31",4,"9",0.0241257,4144.95
"31",4,"90",0.0238966,4184.7
"31",4,"91",0.0200841,4979.07
"31",4,"92",0.0205007,4877.87
"31",4,"93",0.0217924,4588.75
"31",4,"94",0.0206188,4849.94
"31",4,"95",0.0240841,4152.12
"31",4,"96",0.0207299,4823.95
"31",4,"97",0.0220216,4541
"31",4,"98",0.020848,4796.63
"31",4,"99",0.0243132,4112.98
"31",5,"1",0.0207839,4811.41
"31",5,"10",0.021545,4641.44
"31",5,"100",0.0156333,6396.59
"31",5,"101",0.0146944,6805.29
"31",5,"102",0.01295,7722.01
"31",5,"103",0.0120111,8325.62
"31",5,"104",0.0147833,6764.37
"31",5,"105",0.0130444,7666.1
"31",5,"106",0.0158167,6322.44
"31",5,"107",0.0148778,6721.43
"31",5,"108",0.0133778,7475.08
"31",5,"109",0.01615,6191.95
"31",5,"11",0.0243173,4112.31
"31",5,"110",0.0152111,6574.14
"31",5,"111",0.0162444,6155.95
"31",5,"112",0.0131,7633.59
"31",5,"113",0.0121611,8222.93
"31",5,"114",0.0149333,6696.43
"31",5,"115",0.0131944,7578.95
"31",5,"116",0.0159667,6263.05
"31",5,"117",0.0150278,6654.34
"31",5,"118",0.0135278,7392.2
"31",5,"119",0.0163,6134.97
"31",5,"12",0.0216339,4622.37
"31",5,"120",0.0153611,6509.95
"31",5,"121",0.0163944,6099.63
"31",5,"122",0.0137111,7293.35
"31",5,"123",0.0164833,6066.73
"31",5,"124",0.0155444,6433.17
"31",5,"125",0.0165778,6032.17
"31",5,"126",0.0169111,5913.27
"31",5,"127",0.0173673,5757.96
"31",5,"128",0.0177006,5649.53
"31",5,"129",0.0187339,5337.91
"31",5,"13",0.0226673,4411.65
"31",5,"130",0.017795,5619.54
"31",5,"131",0.0205673,4862.1
"31",5,"132",0.0178839,5591.61
"31",5,"133",0.0189173,5286.18
"31",5,"134",0.0179784,5562.24
"31",5,"135",0.0207506,4819.14
"31",5,"136",0.0192506,5194.64
"31",5,"137",0.0183117,5460.99
"31",5,"138",0.0210839,4742.95
"31",5,"139",0.019345,5169.28
"31",5,"14",0.0217284,4602.28
"31",5,"140",0.0221173,4521.36
"31",5,"141",0.0211784,4721.8
"31",5,"142",0.0180339,5545.1
"31",5,"143",0.0190673,5244.59
"31",5,"144",0.0181284,5516.21
"31",5,"145",0.0209006,4784.55
"31",5,"146",0.0194006,5154.48
"31",5,"147",0.0184617,5416.62
"31",5,"148",0.0212339,4709.44
"31",5,"149",0.019495,5129.51
"31",5,"15",0.0245006,4081.53
"31",5,"150",0.0222673,4490.9
"31",5,"151",0.0213284,4688.59
"31",5,"152",0.0195839,5106.23
"31",5,"153",0.018645,5363.36
"31",5,"154",0.0214173,4669.13
"31",5,"155",0.0196784,5081.72
"31",5,"156",0.0224506,4454.22
"31",5,"157",0.0215117,4648.63
"31",5,"158",0.0200117,4997.08
"31",5,"159",0.0227839,4389.06
"31",5,"16",0.0230006,4347.71
"31",5,"160",0.021845,4577.7
"31",5,"161",0.0228784,4370.94
"31",5,"162",0.0176673,5660.19
"31",5,"163",0.0187006,5347.42
"31",5,"164",0.0177617,5630.09
"31",5,"165",0.0205339,4869.99
